Date,Adj Close_TEBE.JK,Close_TEBE.JK,High_TEBE.JK,Low_TEBE.JK,Open_TEBE.JK,Volume_TEBE.JK
2020-02-20,1187.6158447265625,1800.0,1800.0,1795.0,1795.0,307000
2020-02-21,1184.3167724609375,1795.0,1795.0,1790.0,1795.0,279800
2020-02-24,1177.718994140625,1785.0,1790.0,1785.0,1790.0,253200
2020-02-25,1174.4200439453125,1780.0,1785.0,1775.0,1780.0,283400
2020-02-26,1164.5230712890625,1765.0,1775.0,1765.0,1775.0,255000
2020-02-27,1154.6263427734375,1750.0,1765.0,1750.0,1765.0,269200
2020-02-28,1148.0286865234375,1740.0,1745.0,1740.0,1745.0,330600
2020-03-02,1151.32763671875,1745.0,1750.0,1745.0,1745.0,281400
2020-03-03,1157.9254150390625,1755.0,1755.0,1745.0,1745.0,343500
2020-03-04,1161.224365234375,1760.0,1760.0,1755.0,1755.0,285900
2020-03-05,1164.5230712890625,1765.0,1765.0,1760.0,1760.0,278900
2020-03-06,1157.9254150390625,1755.0,1760.0,1755.0,1760.0,288200
2020-03-09,1148.0286865234375,1740.0,1750.0,1740.0,1750.0,255700
2020-03-10,1154.6263427734375,1750.0,1750.0,1740.0,1740.0,258400
2020-03-11,1144.7298583984375,1735.0,1750.0,1735.0,1750.0,298900
2020-03-12,1134.8330078125,1720.0,1730.0,1720.0,1730.0,284600
2020-03-13,1131.5340576171875,1715.0,1720.0,1715.0,1720.0,294500
2020-03-16,1124.93603515625,1705.0,1710.0,1705.0,1710.0,290000
2020-03-17,1111.7403564453125,1685.0,1700.0,1685.0,1700.0,247400
2020-03-18,1111.7403564453125,1685.0,1685.0,1680.0,1680.0,304000
2020-03-19,1101.8436279296875,1670.0,1680.0,1670.0,1680.0,198100
2020-03-20,1098.5447998046875,1665.0,1670.0,1660.0,1670.0,182100
2020-03-23,1095.24560546875,1660.0,1665.0,1655.0,1665.0,184100
2020-03-24,1091.94677734375,1655.0,1655.0,1650.0,1655.0,175300
2020-03-26,1088.64794921875,1650.0,1655.0,1650.0,1655.0,183300
2020-03-27,1088.64794921875,1650.0,1650.0,1645.0,1650.0,176900
2020-03-30,1082.050048828125,1640.0,1645.0,1640.0,1645.0,61200
2020-03-31,1082.050048828125,1640.0,1640.0,1640.0,1640.0,123300
2020-04-01,1082.050048828125,1640.0,1640.0,1640.0,1640.0,61000
2020-04-02,1078.751220703125,1635.0,1640.0,1630.0,1640.0,58000
2020-04-03,1075.4521484375,1630.0,1640.0,1630.0,1640.0,63400
2020-04-06,1075.4521484375,1630.0,1630.0,1630.0,1630.0,53000
2020-04-07,1075.4521484375,1630.0,1630.0,1630.0,1630.0,63000
2020-04-08,1072.1531982421875,1625.0,1630.0,1625.0,1630.0,61800
2020-04-09,1065.5552978515625,1615.0,1620.0,1615.0,1620.0,63500
2020-04-13,1062.2564697265625,1610.0,1610.0,1610.0,1610.0,63300
2020-04-14,1062.2564697265625,1610.0,1610.0,1610.0,1610.0,62700
2020-04-15,1062.2564697265625,1610.0,1610.0,1610.0,1610.0,63300
2020-04-16,1058.9573974609375,1605.0,1605.0,1605.0,1605.0,15100
2020-04-17,1055.658447265625,1600.0,1600.0,1600.0,1600.0,1800
2020-04-20,1055.658447265625,1600.0,1600.0,1600.0,1600.0,0
2020-04-21,1055.658447265625,1600.0,1600.0,1600.0,1600.0,0
2020-04-22,1058.9573974609375,1605.0,1605.0,1605.0,1605.0,900
2020-04-23,1055.658447265625,1600.0,1600.0,1600.0,1600.0,300
2020-04-24,1055.658447265625,1600.0,1600.0,1600.0,1600.0,200
2020-04-27,1055.658447265625,1600.0,1600.0,1600.0,1600.0,0
2020-04-28,1055.658447265625,1600.0,1600.0,1600.0,1600.0,0
2020-04-29,1055.658447265625,1600.0,1600.0,1600.0,1600.0,500
2020-04-30,1055.658447265625,1600.0,1600.0,1600.0,1600.0,0
2020-05-04,1052.3594970703125,1595.0,1595.0,1595.0,1595.0,900
2020-05-05,1045.76171875,1585.0,1590.0,1585.0,1590.0,1300
2020-05-06,1045.76171875,1585.0,1595.0,1585.0,1590.0,2700
2020-05-08,1068.854248046875,1620.0,1620.0,1590.0,1590.0,4900
2020-05-11,1068.854248046875,1620.0,1620.0,1620.0,1620.0,0
2020-05-12,1068.854248046875,1620.0,1620.0,1620.0,1620.0,0
2020-05-13,1068.854248046875,1620.0,1620.0,1620.0,1620.0,0
2020-05-14,1065.5552978515625,1615.0,1615.0,1615.0,1615.0,500
2020-05-15,1065.5552978515625,1615.0,1615.0,1615.0,1615.0,0
2020-05-18,1065.5552978515625,1615.0,1615.0,1615.0,1615.0,0
2020-05-19,1065.5552978515625,1615.0,1615.0,1615.0,1615.0,0
2020-05-20,1065.5552978515625,1615.0,1615.0,1615.0,1615.0,0
2020-05-26,1065.5552978515625,1615.0,1615.0,1615.0,1615.0,0
2020-05-27,1065.5552978515625,1615.0,1615.0,1615.0,1615.0,0
2020-05-28,1065.5552978515625,1615.0,1615.0,1615.0,1615.0,0
2020-05-29,1065.5552978515625,1615.0,1615.0,1615.0,1615.0,0
2020-06-02,1035.8648681640625,1570.0,1610.0,1570.0,1610.0,39500
2020-06-03,1035.8648681640625,1570.0,1570.0,1570.0,1570.0,0
2020-06-04,1035.8648681640625,1570.0,1570.0,1570.0,1570.0,0
2020-06-05,1035.8648681640625,1570.0,1570.0,1570.0,1570.0,0
2020-06-08,1035.8648681640625,1570.0,1570.0,1570.0,1570.0,0
2020-06-09,1032.56591796875,1565.0,1565.0,1565.0,1565.0,400
2020-06-10,1032.56591796875,1565.0,1565.0,1565.0,1565.0,0
2020-06-11,1032.56591796875,1565.0,1565.0,1565.0,1565.0,800
2020-06-12,1032.56591796875,1565.0,1565.0,1565.0,1565.0,0
2020-06-15,1032.56591796875,1565.0,1565.0,1565.0,1565.0,0
2020-06-16,1032.56591796875,1565.0,1565.0,1565.0,1565.0,0
2020-06-17,1032.56591796875,1565.0,1565.0,1565.0,1565.0,0
2020-06-18,1032.56591796875,1565.0,1565.0,1565.0,1565.0,0
2020-06-19,1032.56591796875,1565.0,1565.0,1565.0,1565.0,0
2020-06-22,1032.56591796875,1565.0,1565.0,1565.0,1565.0,0
2020-06-23,1032.56591796875,1565.0,1565.0,1565.0,1565.0,0
2020-06-24,1032.56591796875,1565.0,1565.0,1565.0,1565.0,0
2020-06-25,1032.56591796875,1565.0,1565.0,1565.0,1565.0,0
2020-06-26,1032.56591796875,1565.0,1565.0,1565.0,1565.0,0
2020-06-29,1032.56591796875,1565.0,1565.0,1565.0,1565.0,0
2020-06-30,1032.56591796875,1565.0,1565.0,1565.0,1565.0,0
2020-07-01,1032.56591796875,1565.0,1565.0,1565.0,1565.0,0
2020-07-02,1032.56591796875,1565.0,1565.0,1565.0,1565.0,0
2020-07-03,1032.56591796875,1565.0,1565.0,1565.0,1565.0,0
2020-07-06,1032.56591796875,1565.0,1565.0,1565.0,1565.0,0
2020-07-07,966.5872802734375,1465.0,1565.0,1460.0,1565.0,4800
2020-07-08,917.1034545898438,1390.0,1830.0,1365.0,1515.0,3600
2020-07-09,989.6797485351562,1500.0,1500.0,1295.0,1440.0,900
2020-07-10,927.0001220703125,1405.0,1450.0,1405.0,1450.0,200
2020-07-13,927.0001220703125,1405.0,1405.0,1405.0,1405.0,0
2020-07-14,927.0001220703125,1405.0,1405.0,1405.0,1405.0,0
2020-07-15,923.7010498046875,1400.0,1400.0,1400.0,1400.0,200
2020-07-16,923.7010498046875,1400.0,1400.0,1400.0,1400.0,0
2020-07-17,923.7010498046875,1400.0,1500.0,1305.0,1450.0,7100
2020-07-20,923.7010498046875,1400.0,1400.0,1400.0,1400.0,2300
2020-07-21,923.7010498046875,1400.0,1400.0,1400.0,1400.0,1000
2020-07-22,927.0001220703125,1405.0,1405.0,1405.0,1405.0,888300
2020-07-23,923.7010498046875,1400.0,1400.0,1400.0,1400.0,800
2020-07-24,923.7010498046875,1400.0,1405.0,1400.0,1405.0,200
2020-07-27,923.7010498046875,1400.0,1400.0,1400.0,1400.0,100
2020-07-28,923.7010498046875,1400.0,1400.0,1400.0,1400.0,0
2020-07-29,923.7010498046875,1400.0,1400.0,1400.0,1400.0,0
2020-07-30,923.7010498046875,1400.0,1400.0,1400.0,1400.0,0
2020-08-03,923.7010498046875,1400.0,1400.0,1400.0,1400.0,600
2020-08-04,923.7010498046875,1400.0,1400.0,1400.0,1400.0,0
2020-08-05,923.7010498046875,1400.0,1400.0,1400.0,1400.0,0
2020-08-06,923.7010498046875,1400.0,1400.0,1400.0,1400.0,0
2020-08-07,923.7010498046875,1400.0,1400.0,1400.0,1400.0,0
2020-08-10,923.7010498046875,1400.0,1400.0,1400.0,1400.0,100
2020-08-11,923.7010498046875,1400.0,1400.0,1400.0,1400.0,0
2020-08-12,923.7010498046875,1400.0,1400.0,1400.0,1400.0,0
2020-08-13,923.7010498046875,1400.0,1400.0,1400.0,1400.0,0
2020-08-14,923.7010498046875,1400.0,1400.0,1400.0,1400.0,0
2020-08-18,923.7010498046875,1400.0,1400.0,1400.0,1400.0,0
2020-08-19,923.7010498046875,1400.0,1400.0,1400.0,1400.0,0
2020-08-24,923.7010498046875,1400.0,1400.0,1400.0,1400.0,0
2020-08-25,923.7010498046875,1400.0,1400.0,1400.0,1400.0,0
2020-08-26,923.7010498046875,1400.0,1400.0,1400.0,1400.0,500
2020-08-27,923.7010498046875,1400.0,1400.0,1400.0,1400.0,0
2020-08-28,923.7010498046875,1400.0,1400.0,1400.0,1400.0,0
2020-08-31,923.7010498046875,1400.0,1400.0,1400.0,1400.0,0
2020-09-01,923.7010498046875,1400.0,1400.0,1400.0,1400.0,0
2020-09-02,923.7010498046875,1400.0,1400.0,1400.0,1400.0,0
2020-09-03,923.7010498046875,1400.0,1400.0,1395.0,1395.0,881800
2020-09-04,923.7010498046875,1400.0,1400.0,1400.0,1400.0,609600
2020-09-07,923.7010498046875,1400.0,1400.0,1400.0,1400.0,622400
2020-09-08,926.3477783203125,1400.0,1400.0,1400.0,1400.0,555500
2020-09-09,926.3477783203125,1400.0,1400.0,1400.0,1400.0,444500
2020-09-10,926.3477783203125,1400.0,1400.0,1400.0,1400.0,0
2020-09-11,926.3477783203125,1400.0,1400.0,1400.0,1400.0,0
2020-09-14,926.3477783203125,1400.0,1400.0,1400.0,1400.0,0
2020-09-15,926.3477783203125,1400.0,1400.0,1400.0,1400.0,0
2020-09-16,926.3477783203125,1400.0,1400.0,1400.0,1400.0,0
2020-09-17,926.3477783203125,1400.0,1400.0,1400.0,1400.0,0
2020-09-18,926.3477783203125,1400.0,1400.0,1400.0,1400.0,0
2020-09-21,926.3477783203125,1400.0,1400.0,1400.0,1400.0,0
2020-09-22,926.3477783203125,1400.0,1400.0,1400.0,1400.0,0
2020-09-23,926.3477783203125,1400.0,1400.0,1400.0,1400.0,0
2020-09-24,926.3477783203125,1400.0,1400.0,1400.0,1400.0,0
2020-09-25,926.3477783203125,1400.0,1400.0,1400.0,1400.0,0
2020-09-28,926.3477783203125,1400.0,1400.0,1400.0,1400.0,0
2020-09-29,926.3477783203125,1400.0,1400.0,1400.0,1400.0,0
2020-09-30,926.3477783203125,1400.0,1400.0,1400.0,1400.0,0
2020-10-01,926.3477783203125,1400.0,1400.0,1400.0,1400.0,0
2020-10-02,926.3477783203125,1400.0,1400.0,1400.0,1400.0,0
2020-10-05,926.3477783203125,1400.0,1400.0,1400.0,1400.0,0
2020-10-06,926.3477783203125,1400.0,1400.0,1400.0,1400.0,0
2020-10-07,926.3477783203125,1400.0,1400.0,1400.0,1400.0,0
2020-10-08,926.3477783203125,1400.0,1400.0,1400.0,1400.0,0
2020-10-09,926.3477783203125,1400.0,1400.0,1400.0,1400.0,0
2020-10-12,926.3477783203125,1400.0,1400.0,1400.0,1400.0,0
2020-10-13,926.3477783203125,1400.0,1400.0,1400.0,1400.0,0
2020-10-14,926.3477783203125,1400.0,1400.0,1400.0,1400.0,0
2020-10-15,926.3477783203125,1400.0,1400.0,1400.0,1400.0,0
2020-10-16,926.3477783203125,1400.0,1400.0,1400.0,1400.0,0
2020-10-19,926.3477783203125,1400.0,1400.0,1400.0,1400.0,0
2020-10-20,926.3477783203125,1400.0,1400.0,1400.0,1400.0,0
2020-10-21,926.3477783203125,1400.0,1400.0,1400.0,1400.0,0
2020-10-22,926.3477783203125,1400.0,1400.0,1400.0,1400.0,0
2020-10-23,926.3477783203125,1400.0,1400.0,1400.0,1400.0,0
2020-10-26,926.3477783203125,1400.0,1400.0,1400.0,1400.0,0
2020-10-27,926.3477783203125,1400.0,1400.0,1400.0,1400.0,0
2020-11-02,863.4885864257812,1305.0,1305.0,1305.0,1305.0,10600
2020-11-03,803.9376831054688,1215.0,1215.0,1215.0,1215.0,121000
2020-11-04,747.6951293945312,1130.0,1130.0,1130.0,1130.0,151200
2020-11-05,698.0693359375,1055.0,1055.0,1055.0,1055.0,1500
2020-11-06,658.3687133789062,995.0,1050.0,985.0,1050.0,11300
2020-11-09,655.060302734375,990.0,995.0,990.0,995.0,1300
2020-11-10,615.3596801757812,930.0,990.0,930.0,990.0,700
2020-11-11,572.3506469726562,865.0,925.0,865.0,925.0,3500
2020-11-12,532.6500854492188,805.0,810.0,805.0,810.0,22400
2020-11-13,496.2578125,750.0,805.0,750.0,755.0,16300
2020-11-16,496.2578125,750.0,750.0,700.0,750.0,19300
2020-11-17,532.6500854492188,805.0,810.0,710.0,745.0,27200
2020-11-18,499.5661926269531,755.0,800.0,755.0,800.0,3200
2020-11-19,469.79071044921875,710.0,710.0,705.0,710.0,13800
2020-11-20,443.3236389160156,670.0,710.0,670.0,705.0,45700
2020-11-23,463.17388916015625,700.0,700.0,665.0,665.0,28600
2020-11-24,459.8656005859375,695.0,700.0,680.0,680.0,8500
2020-11-25,456.5571594238281,690.0,695.0,650.0,695.0,1600
2020-11-26,459.8656005859375,695.0,700.0,650.0,650.0,21500
2020-11-27,430.0900573730469,650.0,660.0,650.0,655.0,23300
2020-11-30,436.70684814453125,660.0,660.0,620.0,620.0,1400
2020-12-01,406.931396484375,615.0,660.0,615.0,660.0,3400
2020-12-02,397.0062561035156,600.0,615.0,575.0,615.0,60800
2020-12-03,433.39849853515625,655.0,655.0,600.0,600.0,63500
2020-12-04,430.0900573730469,650.0,675.0,625.0,655.0,25700
2020-12-07,403.6230163574219,610.0,610.0,610.0,610.0,2500
2020-12-08,397.0062561035156,600.0,600.0,595.0,600.0,3000
2020-12-10,370.5392150878906,560.0,605.0,560.0,605.0,24300
2020-12-11,353.9972839355469,535.0,535.0,535.0,535.0,4300
2020-12-14,347.3804931640625,525.0,525.0,525.0,525.0,1800
2020-12-15,347.3804931640625,525.0,530.0,510.0,525.0,1700
2020-12-16,380.4643249511719,575.0,600.0,570.0,570.0,2500
2020-12-17,353.9972839355469,535.0,550.0,535.0,550.0,19800
2020-12-18,410.2397766113281,620.0,650.0,530.0,535.0,66800
2020-12-21,383.7727355957031,580.0,620.0,580.0,620.0,13400
2020-12-22,357.3056335449219,540.0,585.0,540.0,580.0,11900
2020-12-23,347.3804931640625,525.0,540.0,505.0,540.0,24800
2020-12-28,363.92242431640625,550.0,580.0,492.0,492.0,9800
2020-12-29,340.7637023925781,515.0,545.0,515.0,520.0,18900
2020-12-30,350.6888732910156,530.0,570.0,490.0,490.0,15500
2021-01-04,350.6888732910156,530.0,530.0,520.0,530.0,20700
2021-01-05,344.07208251953125,520.0,520.0,500.0,520.0,12500
2021-01-06,347.3804931640625,525.0,530.0,525.0,530.0,500
2021-01-07,330.8385314941406,500.0,525.0,500.0,505.0,12600
2021-01-08,324.22174072265625,490.0,500.0,488.0,500.0,17500
2021-01-11,324.22174072265625,490.0,492.0,490.0,490.0,16300
2021-01-12,397.0062561035156,600.0,600.0,490.0,490.0,57200
2021-01-13,397.0062561035156,600.0,650.0,600.0,600.0,25500
2021-01-14,370.5392150878906,560.0,600.0,560.0,600.0,4800
