Date,Open,High,Low,Close,Volume
09/12/2010,610.5449829,715.2098389,601.822937,610.5449829,791426690
10/12/2010,593.1008301,619.2670898,575.6566772,593.1008301,137721300
13/12/2010,593.1008301,601.822937,584.3787842,593.1008301,69122916
14/12/2010,601.822937,619.2670898,584.3787842,601.822937,85446446
15/12/2010,584.3787842,601.822937,575.6566772,584.3787842,53263724
16/12/2010,566.9346313,593.1008301,566.9346313,566.9346313,33326372
17/12/2010,584.3787842,593.1008301,566.9346313,584.3787842,25037630
20/12/2010,575.6566772,593.1008301,566.9346313,575.6566772,20195317
21/12/2010,575.6566772,584.3787842,566.9346313,575.6566772,16412385
22/12/2010,566.9346313,584.3787842,566.9346313,566.9346313,8220524
23/12/2010,575.6566772,575.6566772,566.9346313,575.6566772,7772809
27/12/2010,566.9346313,575.6566772,558.2125854,566.9346313,13433735
28/12/2010,575.6566772,584.3787842,566.9346313,575.6566772,13391314
29/12/2010,575.6566772,584.3787842,566.9346313,575.6566772,8494541
30/12/2010,584.3787842,584.3787842,566.9346313,584.3787842,11260513
03/01/2011,601.822937,610.5449829,566.9346313,601.822937,46844950
04/01/2011,619.2670898,627.9891357,601.822937,619.2670898,92878741
05/01/2011,610.5449829,627.9891357,610.5449829,610.5449829,52215234
06/01/2011,610.5449829,619.2670898,601.822937,610.5449829,18080567
07/01/2011,593.1008301,610.5449829,584.3787842,593.1008301,8000966
10/01/2011,575.6566772,593.1008301,566.9346313,575.6566772,22534784
11/01/2011,575.6566772,584.3787842,549.4904785,575.6566772,25665348
12/01/2011,584.3787842,584.3787842,566.9346313,584.3787842,13166024
13/01/2011,575.6566772,584.3787842,566.9346313,575.6566772,8848815
14/01/2011,619.2670898,619.2670898,566.9346313,619.2670898,56601807
17/01/2011,601.822937,619.2670898,593.1008301,601.822937,21518971
18/01/2011,601.822937,610.5449829,593.1008301,601.822937,8774865
19/01/2011,601.822937,601.822937,593.1008301,601.822937,11820013
20/01/2011,584.3787842,601.822937,575.6566772,584.3787842,13559852
21/01/2011,584.3787842,584.3787842,566.9346313,584.3787842,11423891
24/01/2011,584.3787842,601.822937,584.3787842,584.3787842,12587033
25/01/2011,593.1008301,593.1008301,584.3787842,593.1008301,7260316
26/01/2011,575.6566772,584.3787842,575.6566772,575.6566772,7149677
27/01/2011,584.3787842,593.1008301,575.6566772,584.3787842,20285319
28/01/2011,566.9346313,584.3787842,566.9346313,566.9346313,7307323
31/01/2011,575.6566772,575.6566772,558.2125854,575.6566772,28169341
01/02/2011,566.9346313,575.6566772,566.9346313,566.9346313,2375009
02/02/2011,575.6566772,575.6566772,566.9346313,575.6566772,2138253
04/02/2011,566.9346313,575.6566772,566.9346313,566.9346313,2299912
07/02/2011,566.9346313,566.9346313,558.2125854,566.9346313,2107870
08/02/2011,558.2125854,566.9346313,558.2125854,558.2125854,1558689
09/02/2011,549.4904785,566.9346313,532.0463257,549.4904785,14015019
10/02/2011,549.4904785,549.4904785,523.3242798,549.4904785,8449254
11/02/2011,540.7684326,549.4904785,532.0463257,540.7684326,3107060
14/02/2011,540.7684326,549.4904785,532.0463257,540.7684326,6750690
16/02/2011,540.7684326,549.4904785,532.0463257,540.7684326,3769173
17/02/2011,558.2125854,566.9346313,540.7684326,558.2125854,15688933
18/02/2011,566.9346313,575.6566772,558.2125854,566.9346313,15751419
21/02/2011,566.9346313,575.6566772,558.2125854,566.9346313,2909286
22/02/2011,549.4904785,566.9346313,540.7684326,549.4904785,6333931
23/02/2011,558.2125854,566.9346313,549.4904785,558.2125854,2238000
24/02/2011,549.4904785,558.2125854,540.7684326,549.4904785,1724934
25/02/2011,566.9346313,566.9346313,558.2125854,566.9346313,2208191
